gene_id	gene_name	SH_INSM1	SH_INSM2	SH_LacZ1	SH_LacZ2
ENSG00000230030.2	ENSG00000230030	0	0	0.41925	0
ENSG00000230031.10	POTEB2	0	0	0	0
ENSG00000230033.1	ENSG00000230033	0	0	0	0
ENSG00000230035.3	IGSF21-AS1	0	0	0	0
ENSG00000230037.1	UBBP1	0	0	0	0
ENSG00000230039.1	CCNYL5	0	0	0	0
ENSG00000230040.3	LINC00364	0	0	0	0
ENSG00000230042.1	AK3P3	2.843178	1.202535	0.658539	2.922633
ENSG00000230043.1	TMSB4XP6	0	0	0	0
ENSG00000230044.1	CDK8P1	0	0	0	0
ENSG00000230045.4	FAM90A15	0.089784	0	0	0
ENSG00000230046.1	BIRC6-AS1	0	0	0	0
ENSG00000230047.1	HIGD2AP1	0	0	0	0
ENSG00000230051.4	ENSG00000230051	0	0	0	0
ENSG00000230052.1	MTND3P2	0	0	0	0
ENSG00000230053.2	ENSG00000230053	0	0	0	0
ENSG00000230054.3	TEX53	0	0	0	0
ENSG00000230056.1	DDX6P1	0	0	0	0
ENSG00000230061.2	TRPM2-AS	0.112916	0	0.072057	0
ENSG00000230062.7	ANKRD66	0.088356	0	0.05639	0
ENSG00000230063.1	ENSG00000230063	0	0	0.341518	0
ENSG00000230064.1	RPL21P81	2.531148	0.900937	3.544196	0
ENSG00000230065.1	ENSG00000230065	0	0	0	0
ENSG00000230066.7	FAM197Y3	0	0	0	0
ENSG00000230067.4	HSPD1P6	0.214346	0.271954	0.364613	0
ENSG00000230068.2	CDC42-IT1	0	0	0	4.377456
ENSG00000230069.3	LRRC37A15P	0	0	0	0
ENSG00000230071.2	RPL4P6	0	0	0	0
ENSG00000230073.1	ENSG00000230073	0	0	0	0
ENSG00000230074.6	ENSG00000230074	17.06657	13.67742	9.027903	14.49088
ENSG00000230076.1	RPL10P6	0	0	0	0
ENSG00000230077.1	MTAPP2	0.180541	0	0	0
ENSG00000230079.1	STK24P1	0	0	0	0
ENSG00000230080.2	ENSG00000230080	0	0	0	0
ENSG00000230081.2	HSPE1P28	0	0	0	0
ENSG00000230082.2	PRRT3-AS1	2.605416	1.397919	2.223227	0
ENSG00000230083.1	ENSG00000230083	0	0	0	0
ENSG00000230084.9	ZBTB47-AS1	25.155214	31.41019	12.40326	30.45567
ENSG00000230086.1	VN1R96P	0	0	0	0
ENSG00000230087.1	ENSG00000230087	0	0	0	0
ENSG00000230088.1	KRT16P5	0	0	0	0
ENSG00000230091.7	TMEM254-AS1	2.009138	1.944563	1.756905	3.00052
ENSG00000230092.8	ENSG00000230092	0	0	0	6.992021
ENSG00000230096.1	ENSG00000230096	0	0	0	0
ENSG00000230097.2	ME2P1	0	0	0	0
ENSG00000230098.2	TCERG1L-AS1	1.01749	0.977449	0.432467	0
ENSG00000230099.2	TRBV5-4	0	0	0	0
ENSG00000230100.1	ENSG00000230100	0	0	0	0
ENSG00000230101.5	TUBB3P2	0	0	0	0
ENSG00000230102.9	LINC02028	0.461911	0.754058	0.369994	0
ENSG00000230104.1	ENSG00000230104	0	0.453757	0	0
ENSG00000230105.2	ENSG00000230105	0	0	0	0
ENSG00000230106.1	SNRPCP15	0	0	0	0
ENSG00000230107.2	ENSG00000230107	0.664216	0.536491	0	0
ENSG00000230109.2	LINC02643	0	0	0	0
ENSG00000230111.1	H3P11	0	0	0	0
ENSG00000230112.1	ENSG00000230112	0	0	0	0
ENSG00000230113.1	ENSG00000230113	0	0	0	0
ENSG00000230114.1	AGBL4-AS1	0	0	0	0
ENSG00000230115.1	TPRG1-AS2	0	0	0	0
ENSG00000230116.1	RPS3AP11	0	0	0	0
ENSG00000230118.1	ENSG00000230118	0	0	0	0
ENSG00000230119.1	ENSG00000230119	0	0	0	0
ENSG00000230120.1	ENSG00000230120	0	0	0	0
ENSG00000230121.1	ENSG00000230121	0	0	0	0
ENSG00000230122.1	ECEL1P3	0.435298	0	0	0
ENSG00000230123.1	DLEC1P1	0	0	0	0
ENSG00000230124.8	ACBD6	83.557675	84.022036	73.246691	66.84439
ENSG00000230125.1	EEF1A1P39	0	0	0	0
ENSG00000230126.1	FGF12-AS2	0	0	0	0
ENSG00000230130.1	MTND2P39	0	0	0	0
ENSG00000230131.7	LINC02641	0.713878	0.944968	0.088377	1.316298
ENSG00000230132.1	ENSG00000230132	0	0	0	0
ENSG00000230133.3	LINC01721	0.078268	0	0.153451	0
ENSG00000230137.1	SLC39A1P1	1.93514	0	0	0
ENSG00000230138.2	LINC02812	0.56284	0.347529	0.666658	0
ENSG00000230140.7	NPAS2-AS1	0.163109	0	0	0
ENSG00000230142.3	LINC01075	0	0	0	0
ENSG00000230146.1	SEPHS1P4	0	0	0.142388	0.520056
ENSG00000230147.2	ENSG00000230147	0	0	0	0
ENSG00000230148.9	HOXB-AS1	1.017442	0	0.322232	0
ENSG00000230149.2	ENSG00000230149	0	0	1.519498	0
ENSG00000230153.6	LINC02927	0	0	0	0
ENSG00000230154.1	AIDAP1	0.156639	0.582687	0.399503	2.604068
ENSG00000230155.9	CEP250-AS1	3.107633	0.364329	0	0.654735
ENSG00000230157.1	ATP5MC1P1	0	0	0	0
ENSG00000230158.1	MTND1P28	0	0	0	0
ENSG00000230159.2	ENSG00000230159	0	0	8.156799	6.266987
ENSG00000230160.1	ENSG00000230160	0	0	0	0
ENSG00000230161.1	ENSG00000230161	0	0	0	0
ENSG00000230162.1	CT45A11P	0.11707	0	0	0.272437
ENSG00000230163.1	ENSG00000230163	0	0	0	0
ENSG00000230164.1	MAS1LP1	0	0	0	0
ENSG00000230165.1	AURKAP2	0	0	0	0
ENSG00000230166.1	RPL35AP24	0	0	0	2.740975
ENSG00000230169.1	RPL30P16	0	0	0	0
ENSG00000230170.1	HNRNPA1P28	0	0	0	0
ENSG00000230171.1	RPL22P18	0	0	0	0
ENSG00000230172.1	ENSG00000230172	0	0	0	0
ENSG00000230173.1	LINC01790	0	0	0	0
ENSG00000230174.2	LINC01149	0	0	0	0.635289
ENSG00000230175.1	ENSG00000230175	0	0	0	0
ENSG00000230176.3	LINC01433	0	0.344276	0	0
ENSG00000230178.1	OR4F3	0	2.057634	0	0
ENSG00000230180.1	RPL12P49	0	0	0	0
ENSG00000230182.1	RNF10P1	0	0	0	0
ENSG00000230183.4	CNOT6LP1	0.169431	0.07792	0.432392	0.39694
ENSG00000230184.1	SMYD3-IT1	0	0	0	0
ENSG00000230185.8	HSDL2-AS1	1.996588	2.769328	4.373612	6.817304
ENSG00000230186.4	ENSG00000230186	0	0.283027	0.619098	1.193963
ENSG00000230187.1	ENSG00000230187	0	0	0	0
ENSG00000230188.1	RPL21P83	0	1.43116	1.282639	0
ENSG00000230189.7	RABGEF1P2	0	0	0	0
ENSG00000230190.1	ENSG00000230190	0.239153	0	0	0
ENSG00000230191.1	IFITM3P4	0	0	0	0
ENSG00000230192.1	ENSG00000230192	0	0	0	0
ENSG00000230194.1	RPL34P35	0	0	0	0
ENSG00000230196.1	DDX43P3	0	0.561251	0	0
ENSG00000230197.7	ENSG00000230197	0	0	0	0
ENSG00000230198.1	RPL37P4	0	0	0	0
ENSG00000230199.1	ENSG00000230199	0	0	0	0
ENSG00000230201.5	ATP6V0CP1	0.586177	0	0	0
ENSG00000230202.1	RPL29P4	29.779857	18.812723	28.808276	82.713832
ENSG00000230203.1	RPS3AP55	0	0	0	0
ENSG00000230204.1	FTH1P5	0	0	0	0
ENSG00000230207.1	RPL4P5	1.893838	2.00113	1.558617	9.33701
ENSG00000230208.1	IFNNP1	0.361344	0	0	0
ENSG00000230212.7	CBR1-AS1	0	0	0	0
ENSG00000230213.1	OR8V1P	0	0	0	0
ENSG00000230214.1	FTLP18	0	0	0	0
ENSG00000230215.1	LINC01840	0	0	0	0
ENSG00000230216.1	HSPB1P2	0.711864	0	0.880006	0
ENSG00000230219.4	CIBAR1P2	0	0	0	0
ENSG00000230221.2	ENSG00000230221	0	0.041988	0	0
ENSG00000230223.9	ATXN8OS	0	0	0.233399	0
ENSG00000230224.1	PHB1P9	4.388122	6.094329	4.662159	11.334504
ENSG00000230225.1	MTND5P14	0	0	0.258669	0
ENSG00000230226.2	ENSG00000230226	1.413194	2.698556	2.00315	1.335934
ENSG00000230227.4	SIAH1P1	0	0	0	0
ENSG00000230228.2	H3P1	0	0	0	0
ENSG00000230229.2	ENSG00000230229	0	0	0	0
ENSG00000230231.1	FMO7P	0	0	0	0
ENSG00000230233.1	ENSG00000230233	0	0	0	0
ENSG00000230234.1	ENSG00000230234	0	0.491945	0	0
ENSG00000230237.1	GNA13P1	0	0	0	0
ENSG00000230239.1	PDE4DIPP9	0	0	0	0
ENSG00000230240.1	RPL34P19	0	0	0	0
ENSG00000230241.1	ENSG00000230241	0	0	0	0
ENSG00000230243.1	FKBP1AP3	0	0	0	0
ENSG00000230244.1	RAD23BP2	0	0.198797	0	0
ENSG00000230245.2	ENSG00000230245	0	0	0	0
ENSG00000230246.9	SPATA31C1	0.086084	0.026294	0	0
ENSG00000230247.2	HNRNPH3P1	0	0	0	0
ENSG00000230248.1	ENSG00000230248	0	0	0	0
ENSG00000230249.1	RPS24P21	0	0	0	0
ENSG00000230250.4	LINC01753	0	0	0	0
ENSG00000230251.1	PHB1P4	0.715739	0	0.228141	1.233486
ENSG00000230252.1	MTND2P4	0	0.127342	0	0
ENSG00000230256.1	FGFR1OP2P1	0	0	0	0
ENSG00000230257.8	NFE4	0	0	0	0
ENSG00000230258.7	ENSG00000230258	0	0	0	0
ENSG00000230260.1	ENSG00000230260	0	0	0	0
ENSG00000230261.1	OR52J2P	0	0	0.386282	0
ENSG00000230262.10	LINC02603	0.769384	1.331887	0.550447	0
ENSG00000230266.3	XXYLT1-AS2	0	0	0	0
ENSG00000230267.8	HERC2P4	0.20546	0.135055	0.261259	0
ENSG00000230268.4	SSU72L6	0.562305	0.517512	0	0
ENSG00000230269.8	LINC02525	0.656533	0.928923	0.135763	0
ENSG00000230271.1	ENSG00000230271	0	0.824848	0	0.661965
ENSG00000230273.1	BRI3P3	0	0	0	0
ENSG00000230274.1	PGAM1P3	0	0.324191	0	0
ENSG00000230275.2	SERBP1P4	0	0	0	0
ENSG00000230276.2	ENSG00000230276	0	0	0	0
ENSG00000230280.2	HNRNPA1P59	4.379088	4.770033	2.193855	4.332267
ENSG00000230282.1	RPL7P61	0	0	0	0
ENSG00000230283.1	RPS12P24	0	0	0	0
ENSG00000230284.1	ENSG00000230284	0	0	0	0
ENSG00000230285.2	ENSG00000230285	0	0	0	2.282472
ENSG00000230286.1	ENSG00000230286	1.516944	4.084775	3.781866	0
ENSG00000230287.3	ENSG00000230287	0	0	2.648624	0
ENSG00000230289.2	ENSG00000230289	0.505319	1.43116	1.282639	0
ENSG00000230290.2	ARMC2-AS1	0.191543	0.709801	0	0
ENSG00000230291.5	ENSG00000230291	0	0	0	0
ENSG00000230292.6	NAALADL2-AS3	0	0	0	0
ENSG00000230294.5	LINC02370	0.383087	0	0	0
ENSG00000230295.1	GTF2IP23	0	0	0	0
ENSG00000230298.1	ENSG00000230298	0	0	0	0
ENSG00000230299.1	SNRPEP11	0	0	0	0
ENSG00000230300.1	STARD13-IT1	0	0	0	0
ENSG00000230301.6	OR5H6	0	0	0	0
ENSG00000230302.2	MTND3P4	0	0	0	0
ENSG00000230303.7	ENSG00000230303	1.056796	2.152189	1.907633	4.582302
ENSG00000230304.1	CICP6	1.209788	0.696044	0	1.378733
ENSG00000230305.2	ENSG00000230305	0	0	0	0
ENSG00000230306.1	BANF1P2	0	0	0	0
ENSG00000230307.1	OR6C5P	0	0	0	0
ENSG00000230309.3	ENSG00000230309	0	0.215327	0	0
ENSG00000230310.1	LINC02926	0	0	0	2.486639
ENSG00000230311.2	TOMM20P4	3.727967	2.35684	4.258644	13.866259
ENSG00000230312.2	SLC25A53P1	0.312307	0	0.199132	0
ENSG00000230313.1	HCG24	0	0	0	0
ENSG00000230314.8	ELOVL2-AS1	0.495334	1.291031	0.718898	0.166496
ENSG00000230316.8	FEZF1-AS1	0	0	0	0
ENSG00000230317.3	LINC01284	0.646371	0.026491	0.173358	1.506858
ENSG00000230318.2	XRCC6P3	0.074707	0.206003	0	0
ENSG00000230319.2	TTLL1-AS1	0.779219	0.102228	0.213815	0.262174
ENSG00000230320.1	BEND7P1	1.096849	0	0	0
ENSG00000230321.1	MTCO2P27	0	0.614015	3.276332	0
ENSG00000230322.1	ENSG00000230322	0	0	0	0
ENSG00000230323.7	LINC00159	0	0	0.135049	0
ENSG00000230324.1	LINC01734	0	0	0	0
ENSG00000230325.1	ENSG00000230325	2.288628	1.293283	1.162666	6.62182
ENSG00000230326.1	HMGN1P33	0	0	0	0
ENSG00000230327.1	MTCO1P42	0.222957	0.413963	0.568296	0.507796
ENSG00000230328.2	ENSG00000230328	0	0	0.687343	0
ENSG00000230330.1	HMGN2P3	0	0	0	0
ENSG00000230331.1	ENSG00000230331	0	0	0	0
ENSG00000230333.7	ENSG00000230333	0.781047	0.051196	0.476478	1.627901
ENSG00000230335.1	DNAJB5P1	0	0	0	0
ENSG00000230337.5	EXOSC10-AS1	3.869977	3.256898	3.264052	1.742029
ENSG00000230338.1	MTND4P19	0	0.465306	0	0
ENSG00000230339.2	ENSG00000230339	0	0	0	0
ENSG00000230342.2	FANCD2P2	0	0	0	0
ENSG00000230343.1	ENSG00000230343	0	0	0	0
ENSG00000230347.5	CT47A8	0	0	0	0
ENSG00000230350.1	RPL35AP3	0	11.720937	0	0
ENSG00000230352.1	ENSG00000230352	0	0	0	0
ENSG00000230353.5	RPS21P2	0	0	0	0
ENSG00000230355.1	ENSG00000230355	0	0	0	0
ENSG00000230356.1	NCAPD2P1	0	0.181594	0	0
ENSG00000230358.6	SPDYE21	0.822071	0.449392	0.685763	0.651677
ENSG00000230359.6	TPI1P2	0	0	0	0
ENSG00000230360.1	DDX10P2	0	0.039429	0	0
ENSG00000230361.1	VN1R32P	0	0	0	0
ENSG00000230362.1	ACTG1P23	0	0	0	0
ENSG00000230364.1	RPL4P3	0	0.178713	0	0
ENSG00000230365.2	ENSG00000230365	0	0	0	0
ENSG00000230366.11	DSCR9	6.617709	7.447962	8.080622	7.690365
ENSG00000230368.3	FAM41C	0	0.272562	0.277994	0
ENSG00000230370.1	RPL23AP52	0	1.395919	0	0
ENSG00000230371.1	KARS1P2	1.032089	1.084112	0.376307	0.69243
ENSG00000230373.9	GOLGA6L5P	8.543026	6.032503	4.67163	4.66693
ENSG00000230375.1	GSTA11P	0	0	0	0
ENSG00000230376.1	MEMO1P4	0	0	0	0
ENSG00000230377.1	ELOCP7	0	0	0	0
ENSG00000230379.5	ENSG00000230379	0	0	0	0
ENSG00000230383.1	RPL6P19	1.965972	5.479074	2.173052	5.208186
ENSG00000230384.1	RPSAP25	0.165399	0	0	0
ENSG00000230385.2	ENSG00000230385	0	0	0	0
ENSG00000230386.5	ENSG00000230386	0	0	0	0
ENSG00000230387.6	LINC03125	0.431595	0	0	0
ENSG00000230390.2	LINC01048	0	0	0	0
ENSG00000230391.1	RPSAP23	0	0	0	0
ENSG00000230392.1	LINC03098	0	0	0	0
ENSG00000230393.1	ENSG00000230393	0.130527	0.119725	0.27768	0
ENSG00000230395.1	ANAPC1P3	0	0	0	0
ENSG00000230397.1	SPTLC1P1	0	4.829653	0	0
ENSG00000230398.1	HINT2P1	0	0	0	0
ENSG00000230399.2	RBBP8P1	0	0.140737	0	0
ENSG00000230400.4	LINC01747	0.133828	0	0	0
ENSG00000230401.2	LINC01972	0	0	0	0
ENSG00000230402.3	LINC01349	0	0	0	0
ENSG00000230403.2	LINC01066	0	0	0	0
ENSG00000230404.1	ENSG00000230404	0	0	0	0
ENSG00000230405.1	RPS3AP52	0	0	0	0
ENSG00000230406.2	RPL23P5	0	0	0	0
ENSG00000230407.1	ENSG00000230407	0	0	0	0
ENSG00000230408.4	BZW1-AS1	0	0	0.469703	0
ENSG00000230409.3	TCEA1P2	1.441538	3.994245	3.685248	16.040518
ENSG00000230411.1	OR3D1P	0	0	0.188603	0
ENSG00000230412.1	ELOCP12	0	0	0	0
ENSG00000230415.2	LINC01786	8.270156	10.46748	4.060851	0
ENSG00000230416.3	OR5M4P	0	0	0	0
ENSG00000230417.13	LINC00595	15.711708	19.483233	7.422414	4.173595
ENSG00000230418.2	ARL2BPP7	0	0	0	0
ENSG00000230423.4	ENSG00000230423	0.364957	0.817597	1.020282	1.066276
ENSG00000230424.4	EMC1-AS1	0.31673	6.099642	3.860923	2.257121
ENSG00000230425.1	RSU1P1	0	0	0	0
ENSG00000230426.6	LINC01036	6.837707	5.052814	3.341124	10.274287
ENSG00000230428.1	ENSG00000230428	0	0	0	0
ENSG00000230430.5	USP17L25	0	0	0	0
ENSG00000230432.2	ENSG00000230432	11.873245	14.488789	7.643969	15.480196
ENSG00000230433.1	ENSG00000230433	0.698345	0	0	0.401524
ENSG00000230434.4	LINC01650	34.988901	39.28051	7.379022	10.216503
ENSG00000230435.1	ENSG00000230435	0	0	0	0
ENSG00000230437.1	ENSG00000230437	0	0	0	0
ENSG00000230438.10	SERPINB9P1	1.078617	2.169771	1.473028	2.073521
ENSG00000230440.1	ENSG00000230440	0	0	0	0
ENSG00000230442.6	ASB15-AS1	0.226469	1.378487	0.865833	1.142996
ENSG00000230444.1	TFAMP1	277.231978	288.667435	129.27189	286.924455
ENSG00000230445.5	LRRC37A6P	0.380208	0.42889	0.792077	1.18064
ENSG00000230447.2	CTF2P	0	0	0	0
ENSG00000230448.6	LINC00276	0	0.028547	0	0
ENSG00000230449.1	RPL7P4	0	2.256494	0.563314	1.007069
ENSG00000230450.1	NEK2P4	0.247845	0	0.12897	0.669068
ENSG00000230451.2	RPS29P6	0	0	0	0
ENSG00000230452.2	LINC01381	0	0	0	0
ENSG00000230453.11	ANKRD18B	1.174569	1.482848	4.839913	30.240493
ENSG00000230454.2	ENSG00000230454	9.159346	4.661494	8.156697	3.555103
ENSG00000230457.3	PA2G4P4	1.219607	0.817273	2.687496	4.133552
ENSG00000230458.1	GPM6BP1	0	0	0	0
ENSG00000230459.3	ENSG00000230459	0	0	0	0
ENSG00000230461.11	PROX1-AS1	16.247172	10.198333	8.152222	7.228817
ENSG00000230465.1	VENTXP4	0	0	0	0
ENSG00000230468.1	CLUHP5	0	0	0	0
ENSG00000230469.1	RPL5P26	0	0	0	0
ENSG00000230470.1	ENSG00000230470	0	0	0	0
ENSG00000230471.2	ENSG00000230471	0.571379	1.757873	0.681984	1.123135
ENSG00000230472.6	ENSG00000230472	0	0	0	0
ENSG00000230474.1	ATP6V1G1P7	0	0	0	0
ENSG00000230476.1	OFD1P9Y	0	0	0	0
ENSG00000230477.1	ENSG00000230477	0.468253	0	0	0
ENSG00000230478.1	ENSG00000230478	0	0	0	0
ENSG00000230479.2	LNCTSI	1.463466	1.939353	0.126567	0.702076
ENSG00000230480.1	RPL34P11	0	0	0	0
ENSG00000230481.2	IGKV1OR22-5	0	0	0	0
ENSG00000230482.1	ATP5MC2P3	0	0	0	0
ENSG00000230483.1	ENSG00000230483	0	0	0	0
ENSG00000230484.2	OR51A10P	0	0	0	0
ENSG00000230485.1	ENSG00000230485	0	0	0	1.028858
ENSG00000230487.10	PSMG3-AS1	36.133248	37.971509	22.112209	35.837006
ENSG00000230489.3	VAV3-AS1	0	0.083174	0	0
ENSG00000230490.5	ENSG00000230490	0.524336	0.327976	0.432324	0
ENSG00000230491.1	SRD5A2P1	0	0	0	0
ENSG00000230492.3	ENSG00000230492	0.298907	0	0	0
ENSG00000230495.1	ENSG00000230495	0	0.676857	0	0
ENSG00000230496.1	MTCO2P7	0	0	0	0
ENSG00000230497.2	EEF1B2P8	0.253904	0	0	0
ENSG00000230498.3	ENSG00000230498	0.166568	0.254844	0.283456	0.130872
ENSG00000230499.1	ENSG00000230499	0	0	0	0
ENSG00000230500.1	MKX-AS1	0	0	0	0
ENSG00000230501.1	ANKRD30BP3	0	0	0	0
ENSG00000230502.1	ENSG00000230502	0	0	0	0
ENSG00000230507.5	RPL7AP8	0	0	0	0
ENSG00000230508.1	RPL19P21	0	0	0.404879	0
ENSG00000230510.10	PPP5D1P	0	0	7.059399	0
ENSG00000230513.5	THAP7-AS1	11.296061	11.338875	10.173397	3.676874
ENSG00000230515.2	ENSG00000230515	0	0	0	0
ENSG00000230516.1	ENSG00000230516	0	0	0	0
ENSG00000230519.2	HMGB1P49	0	0.319708	0	0
ENSG00000230520.1	ENSG00000230520	0.167883	0	0	0
ENSG00000230521.1	ENSG00000230521	0	0	0	0
ENSG00000230522.5	MBD3L2	0.657268	0.359759	0	0
ENSG00000230523.1	LINC01756	0.161054	0.344928	0	0
ENSG00000230524.9	COL6A4P1	0	0.045576	0.095268	0
ENSG00000230526.2	ENSG00000230526	0.221813	0.435361	0.188707	0
ENSG00000230528.8	NOS2P3	0	0	0	0
ENSG00000230529.1	CEACAMP9	0	0	0	0
ENSG00000230530.3	LIMD1-AS1	13.53236	12.51175	19.22576	17.878178
ENSG00000230531.1	MTND5P7	0.132047	0.060651	1.011109	0.931692
ENSG00000230532.1	ENSG00000230532	0.963002	0	0	0
ENSG00000230533.6	LINC03004	0	0	0	0
ENSG00000230534.6	ENSG00000230534	0	0.248955	0	0
ENSG00000230535.1	BASP1P1	0	0.239881	0	0
ENSG00000230536.1	ENSG00000230536	0	0	0.523177	0
ENSG00000230537.3	LINC02937	2.143564	1.216959	0.568513	1.316957
ENSG00000230538.1	PNPLA10P	0	0	0	0
ENSG00000230539.1	AOAH-IT1	0	0	0	0
ENSG00000230542.6	LINC00102	0.188843	0	0	0
ENSG00000230543.1	SNX3P1X	0	0	0	0
ENSG00000230546.1	ENSG00000230546	0	0	0	0
ENSG00000230547.1	HMGB1P11	0	0	0	0
ENSG00000230548.1	MTND4P27	0	0	0	0
ENSG00000230549.3	USP17L1	0.038147	0	0	0
ENSG00000230550.3	ERLNC1	0.879967	0.659876	0.150749	0.549873
ENSG00000230551.4	ENSG00000230551	13.510579	14.798636	8.301173	21.781413
ENSG00000230552.7	ENSG00000230552	0.431565	0.125644	0.029186	0.162773
ENSG00000230555.3	LINC02916	0.441706	4.100915	8.046342	0.340518
ENSG00000230556.1	ENSG00000230556	0	0	0	0
ENSG00000230558.2	CEACAMP2	0	0	0	0
ENSG00000230559.1	RPL17P12	0	0	0	0
ENSG00000230561.7	CCDC192	0.822627	0	0	0
ENSG00000230562.3	FAM133DP	3.625595	7.318402	8.98208	12.023338
ENSG00000230563.5	ENSG00000230563	0.663688	0.420027	0.361796	0
ENSG00000230564.1	CALM1P2	0	0	0	0
ENSG00000230568.1	SF3A3P1	0.083658	0.076942	0	0.196036
ENSG00000230569.1	ENSG00000230569	0	0	0	0
ENSG00000230570.1	ACCSLP1	0.216728	0.09983	0	0
ENSG00000230571.2	ENSG00000230571	0	0	0	0
ENSG00000230572.6	KMT2CP5	0	0	0	0
ENSG00000230573.2	LINC02639	0	0	0	0
ENSG00000230575.1	ENSG00000230575	0	0	0	0
ENSG00000230576.1	OR6R1P	0	0.374808	1.947484	1.397801
ENSG00000230578.4	TMLHEP1	0	0	0	0
ENSG00000230580.1	RPL19P5	0	0.84654	0	0
ENSG00000230581.2	ACTG1P14	0.593646	0.437852	0.151466	0
ENSG00000230583.10	GTF2IRD1P1	0	0	0	0
ENSG00000230584.1	CCT5P2	0.149081	0	0	0.350005
ENSG00000230585.2	PHB1P12	0	0	0	0.860689
ENSG00000230587.6	LINC02580	1.013512	0	0	0
ENSG00000230589.1	IMP3P1	0	0	1.81299	0
ENSG00000230590.13	FTX	44.778442	41.488477	26.016254	48.661361
ENSG00000230592.2	RPSAP8	0	0	0	0
ENSG00000230593.3	PPIAP40	0	0	0	0
ENSG00000230594.3	CT47A4	0	0	0	0
ENSG00000230595.1	RSL24D1P2	0	0	0	0
ENSG00000230596.4	GPAA1P2	0	0	0	0.711337
ENSG00000230597.1	ENSG00000230597	0	0	0	0
ENSG00000230598.3	OR2H4P	0	0	0	0
ENSG00000230599.2	ENSG00000230599	0	0	0	0
ENSG00000230601.7	TEX48	0	0	0	0
ENSG00000230603.1	ENSG00000230603	0	0	0	0
ENSG00000230604.2	TSEN15P2	0	0	0	0
ENSG00000230605.1	MTCYBP6	0	0	0	0
ENSG00000230606.12	APPAT	17.67116	20.05143	14.586602	23.269828
ENSG00000230607.3	ENSG00000230607	0	0	0.558426	0
ENSG00000230609.1	COX7CP4	0	0	0	0
ENSG00000230611.1	HMGB1P27	0	0	0	0
ENSG00000230612.3	ENSG00000230612	0.602144	0	0.466323	0
ENSG00000230613.2	HM13-AS1	0.775337	2.759047	4.651363	0
ENSG00000230614.3	DYNLL1P7	0	0	0	0
ENSG00000230615.9	ENSG00000230615	1.935691	2.137295	1.256736	0.927249
ENSG00000230617.1	ENSG00000230617	0	0	0	0
ENSG00000230618.3	H3P12	0	0	0	0
ENSG00000230621.1	ENSG00000230621	0	0	0	0
ENSG00000230622.1	UQCRHP1	0	0	0	0
ENSG00000230623.9	ENSG00000230623	0.284669	0.109195	0.449086	0
ENSG00000230626.6	ENSG00000230626	0.654353	1.10633	1.667968	5.079374
ENSG00000230627.2	ENSG00000230627	0	0	0	0
ENSG00000230628.1	ENSG00000230628	0.091712	0.168098	0.195125	0
ENSG00000230629.2	RPS23P8	25.174455	28.211182	28.855016	73.174033
ENSG00000230630.6	DNM3OS	3.72977	3.432176	4.046631	10.002086
ENSG00000230631.2	ENSG00000230631	0	0	0	0
ENSG00000230634.1	FAM136EP	0	0	0	0
ENSG00000230635.2	CYP4F60P	0	0	0	0
ENSG00000230636.1	RPL36P1	0	0	0	0
ENSG00000230637.2	ENSG00000230637	0.259136	0.241137	0	0
ENSG00000230638.4	ENSG00000230638	0.102238	0	0	0
ENSG00000230639.1	VN1R36P	0	0	0	0
ENSG00000230643.1	ENSG00000230643	0	0	0	0
ENSG00000230645.2	LINC01818	0	0	0	0
ENSG00000230646.1	KLF2P2	0	0	0	0
ENSG00000230647.4	ENSG00000230647	0	0	0	0
ENSG00000230648.2	ENSG00000230648	7.980427	9.90472	8.318027	7.878485
ENSG00000230650.1	ENSG00000230650	0.035218	0.096857	0.179825	1.333864
ENSG00000230651.9	RGPD4-AS1	0	0	0	0
ENSG00000230654.1	MTCO2P25	0	0	0	0
ENSG00000230655.3	OR7E55P	0	0	0	0
ENSG00000230657.8	PRB4	0	0	0	0
ENSG00000230658.3	KLHL7-DT	1.787915	1.28328	0.978855	2.452451
ENSG00000230659.3	ENSG00000230659	0	0	0	0
ENSG00000230661.1	YY1P1	0	0.476044	0	0
ENSG00000230662.1	TNPO1P2	0	0	0	0
ENSG00000230663.2	FAM224B	0	0	0	0
ENSG00000230665.3	THAP12P1	0	0	0	0
ENSG00000230666.6	CEACAM22P	0	0	0	0
ENSG00000230667.7	SETSIP	0	0.924879	0.212303	3.068342
ENSG00000230668.3	ENSG00000230668	0	0	0	0
ENSG00000230671.2	NDUFS5P5	0	0	0	0
ENSG00000230673.3	PABPC1P3	0	0	0	0
ENSG00000230676.2	ENSG00000230676	0	0.653259	0	0
ENSG00000230679.2	ENO1-AS1	1.20859	0.193492	0.503006	0
ENSG00000230680.3	ENSG00000230680	0	0	0	0
ENSG00000230681.1	CEACAMP4	0	0	0	0
ENSG00000230682.1	GRPEL2P3	0	0	0	0
ENSG00000230683.1	DDTP1	0	0	2.209617	0
ENSG00000230684.1	ENSG00000230684	0	0	0	0
ENSG00000230686.1	ENSG00000230686	0	0	0	0
ENSG00000230687.1	ENSG00000230687	0	0.186438	0	0
ENSG00000230690.3	ENSG00000230690	0	0.094939	0	0.122015
ENSG00000230691.1	MRPL35P4	0	0	0	0
ENSG00000230694.1	ENSG00000230694	0	0	0	0
ENSG00000230695.3	FN1-DT	1.952307	1.222931	1.142782	0
